scenario_id,longitudinal_deceleration,safety_distance_m,safety_distance_s
5bc4920a04c87d000127c2c2,1.0,0.0,0.0
5bc4920a04c87d000127c2c3,1.0,1.0,1.0
5bc4920a04c87d000127c2c4,1.0,0.0,0.0
5bc4920a04c87d000127c2c5,0.0,1.0,1.0
5bc4920a04c87d000127c2c6,1.0,1.0,1.0
5bc4920a04c87d000127c2c7,1.0,1.0,1.0
5bc4920a04c87d000127c2c8,1.0,1.0,1.0
5bc4920a04c87d000127c2c9,1.0,1.0,1.0
5bc4920a04c87d000127c2ca,1.0,1.0,1.0
5bc4920a04c87d000127c2cb,1.0,1.0,1.0
5bc4920a04c87d000127c2cc,1.0,1.0,1.0
5bc4920a04c87d000127c2cd,1.0,1.0,1.0
5bc4920a04c87d000127c2ce,1.0,1.0,1.0
5bc4920a04c87d000127c2cf,0.0,1.0,1.0
5bc4920a04c87d000127c2d0,1.0,0.0,0.0
5bc4920a04c87d000127c2d1,1.0,1.0,1.0
5bc4920a04c87d000127c2d2,0.0,1.0,1.0
5bc4920a04c87d000127c2d3,1.0,1.0,1.0
5bc4920a04c87d000127c2d4,1.0,1.0,1.0
5bc4920a04c87d000127c2d5,1.0,1.0,1.0
5bc4920a04c87d000127c2d6,1.0,1.0,1.0
5bc4920a04c87d000127c2d7,0.0,1.0,1.0
5bc4920a04c87d000127c2d8,1.0,0.0,0.0
5bc4920a04c87d000127c2d9,1.0,1.0,1.0
5bc4920a04c87d000127c2da,1.0,1.0,1.0
5bc4920a04c87d000127c2db,1.0,0.0,0.0
5bc4920a04c87d000127c2dc,1.0,0.0,0.0
5bc4920a04c87d000127c2dd,1.0,0.0,0.0
5bc4920a04c87d000127c2de,1.0,0.0,0.0
5bc4920a04c87d000127c2df,1.0,0.0,0.0
5bc4920a04c87d000127c2e0,1.0,0.0,0.0
5bc4920a04c87d000127c2e1,1.0,1.0,1.0
5bc4920a04c87d000127c2e2,1.0,1.0,1.0
5bc4920a04c87d000127c2e3,1.0,0.0,0.0
5bc4920a04c87d000127c2e4,1.0,1.0,1.0
5bc4920a04c87d000127c2e5,1.0,1.0,1.0
5bc4920a04c87d000127c2e6,0.0,1.0,1.0
5bc4920a04c87d000127c2e7,1.0,1.0,1.0
5bc4920a04c87d000127c2e8,1.0,0.0,1.0
5bc4920a04c87d000127c2e9,1.0,1.0,1.0
5bc4920a04c87d000127c2ea,0.0,1.0,1.0
5bc4920a04c87d000127c2eb,0.0,0.0,0.0
5bc4920a04c87d000127c2ec,0.0,1.0,1.0
5bc4920a04c87d000127c2ed,1.0,0.0,0.0
5bc4920a04c87d000127c2ee,1.0,0.0,0.0
5bc4920a04c87d000127c2ef,1.0,1.0,1.0
5bc4920a04c87d000127c2f0,1.0,0.0,0.0
5bc4920a04c87d000127c2f1,1.0,1.0,1.0
5bc4920a04c87d000127c2f2,0.0,1.0,1.0
5bc4920a04c87d000127c2f3,1.0,1.0,1.0
5bc4920a04c87d000127c2f4,0.0,1.0,1.0
5bc4920a04c87d000127c2f5,1.0,0.0,0.0
5bc4920a04c87d000127c2f6,1.0,1.0,1.0
5bc4920a04c87d000127c2f7,0.0,1.0,1.0
5bc4920a04c87d000127c2f8,1.0,1.0,1.0
5bc4920a04c87d000127c2f9,0.0,1.0,1.0
5bc4920a04c87d000127c2fa,1.0,0.0,0.0
5bc4920a04c87d000127c2fb,1.0,1.0,1.0
5bc4920a04c87d000127c2fc,1.0,1.0,1.0
5bc4920a04c87d000127c2fd,1.0,1.0,1.0
5bc4920a04c87d000127c2fe,1.0,1.0,1.0
5bc4920a04c87d000127c2ff,1.0,0.0,0.0
5bc4920a04c87d000127c300,1.0,0.0,0.0
5bc4920a04c87d000127c301,1.0,1.0,1.0
5bc4920a04c87d000127c302,1.0,0.0,0.0
5bc4920a04c87d000127c303,1.0,0.0,0.0
5bc4920a04c87d000127c304,1.0,1.0,1.0
5bc4920a04c87d000127c305,1.0,1.0,1.0
5bc4920a04c87d000127c306,1.0,1.0,1.0
5bc4920a04c87d000127c307,1.0,0.0,0.0
5bc4920a04c87d000127c308,1.0,0.0,1.0
5bc4920a04c87d000127c309,1.0,0.0,0.0
5bc4920a04c87d000127c30a,1.0,1.0,1.0
5bc4920a04c87d000127c30b,0.0,1.0,1.0
5bc4920a04c87d000127c30c,1.0,1.0,1.0
5bc4920a04c87d000127c30d,1.0,0.0,0.0
5bc4920a04c87d000127c30e,1.0,1.0,1.0
5bc4920a04c87d000127c30f,1.0,1.0,1.0
5bc4920a04c87d000127c310,1.0,1.0,1.0
5bc4920a04c87d000127c311,0.0,1.0,1.0
5bc4920a04c87d000127c312,0.0,1.0,1.0
5bc4920a04c87d000127c313,1.0,1.0,1.0
5bc4920a04c87d000127c314,1.0,0.0,0.0
5bc4920a04c87d000127c315,1.0,1.0,1.0
5bc4920a04c87d000127c316,1.0,1.0,1.0
5bc4920a04c87d000127c317,1.0,0.0,0.0
5bc4920a04c87d000127c318,0.0,0.0,0.0
5bc4920a04c87d000127c319,1.0,1.0,1.0
5bc4920a04c87d000127c31a,1.0,1.0,1.0
5bc4920a04c87d000127c31b,0.0,1.0,1.0
5bc4920a04c87d000127c31c,1.0,1.0,1.0
5bc4920a04c87d000127c31d,1.0,1.0,1.0
5bc4920a04c87d000127c31e,1.0,1.0,1.0
5bc4920a04c87d000127c31f,0.0,1.0,1.0
5bc4920a04c87d000127c320,1.0,1.0,1.0
5bc4920a04c87d000127c321,1.0,1.0,1.0
5bc4920a04c87d000127c322,0.0,0.0,0.0
5bc4920a04c87d000127c323,1.0,1.0,1.0
5bc4920a04c87d000127c324,1.0,0.0,0.0
5bc4920a04c87d000127c325,0.0,1.0,1.0
5bc4920a04c87d000127c326,0.0,1.0,1.0
5bc4920a04c87d000127c327,1.0,0.0,0.0
5bc4920a04c87d000127c328,1.0,0.0,0.0
5bc4920a04c87d000127c329,1.0,0.0,0.0
5bc4920a04c87d000127c32a,0.0,1.0,1.0
5bc4920a04c87d000127c32b,1.0,0.0,0.0
5bc4920a04c87d000127c32c,0.0,1.0,1.0
5bc4920a04c87d000127c32d,1.0,1.0,1.0
5bc4920a04c87d000127c32e,0.0,1.0,1.0
5bc4920a04c87d000127c32f,1.0,1.0,1.0
5bc4920a04c87d000127c330,0.0,1.0,1.0
5bc4920a04c87d000127c331,0.0,0.0,0.0
5bc4920a04c87d000127c332,1.0,1.0,1.0
5bc4920a04c87d000127c333,1.0,0.0,1.0
5bc4920a04c87d000127c334,1.0,1.0,1.0
5bc4920a04c87d000127c335,0.0,1.0,1.0
5bc4920a04c87d000127c336,1.0,1.0,1.0
5bc4920a04c87d000127c337,1.0,1.0,1.0
5bc4920a04c87d000127c338,1.0,1.0,1.0
5bc4920a04c87d000127c339,1.0,0.0,1.0
5bc4920a04c87d000127c33a,1.0,1.0,1.0
5bc4920a04c87d000127c33b,1.0,1.0,1.0
5bc4920a04c87d000127c33c,1.0,1.0,1.0
5bc4920a04c87d000127c33d,1.0,0.0,1.0
5bc4920a04c87d000127c33e,1.0,0.0,0.0
5bc4920a04c87d000127c33f,0.0,0.0,0.0
5bc4920a04c87d000127c340,1.0,1.0,1.0
5bc4920a04c87d000127c341,1.0,0.0,1.0
5bc4920a04c87d000127c342,1.0,1.0,1.0
5bc4920a04c87d000127c343,1.0,0.0,0.0
5bc4920a04c87d000127c344,1.0,0.0,0.0
5bc4920a04c87d000127c345,1.0,1.0,1.0
5bc4920a04c87d000127c346,1.0,1.0,1.0
5bc4920a04c87d000127c347,0.0,1.0,1.0
5bc4920a04c87d000127c348,0.0,1.0,1.0
5bc4920a04c87d000127c349,0.0,1.0,1.0
5bc4920a04c87d000127c34a,1.0,1.0,1.0
5bc4920a04c87d000127c34b,1.0,1.0,1.0
5bc4920a04c87d000127c34c,1.0,1.0,1.0
5bc4920a04c87d000127c34d,1.0,0.0,0.0
5bc4920a04c87d000127c34e,0.0,1.0,1.0
5bc4920a04c87d000127c34f,0.0,1.0,1.0
5bc4920a04c87d000127c350,0.0,1.0,1.0
5bc4920a04c87d000127c351,1.0,1.0,1.0
5bc4920a04c87d000127c352,1.0,0.0,1.0
5bc4920a04c87d000127c353,1.0,0.0,0.0
5bc4920a04c87d000127c354,0.0,0.0,1.0
5bc4920a04c87d000127c355,0.0,1.0,1.0
5bc4920a04c87d000127c356,1.0,0.0,0.0
5bc4920a04c87d000127c357,1.0,0.0,0.0
5bc4920a04c87d000127c358,1.0,1.0,1.0
5bc4920a04c87d000127c359,1.0,1.0,1.0
5bc4920a04c87d000127c35a,0.0,0.0,0.0
5bc4920a04c87d000127c35b,0.0,1.0,1.0
5bc4920a04c87d000127c35c,0.0,1.0,1.0
5bc4920a04c87d000127c35d,0.0,0.0,1.0
5bc4920a04c87d000127c35e,1.0,1.0,1.0
5bc4920a04c87d000127c35f,1.0,1.0,1.0
5bc4920a04c87d000127c360,1.0,0.0,0.0
5bc4920a04c87d000127c361,1.0,1.0,1.0
5bc4920a04c87d000127c362,1.0,1.0,1.0
5bc4920a04c87d000127c363,1.0,0.0,0.0
5bc4920a04c87d000127c364,0.0,1.0,1.0
5bc4920a04c87d000127c365,0.0,1.0,1.0
5bc4920a04c87d000127c366,0.0,1.0,1.0
5bc4920a04c87d000127c367,0.0,1.0,1.0
5bc4920a04c87d000127c368,1.0,1.0,1.0
5bc4920a04c87d000127c369,1.0,0.0,0.0
5bc4920a04c87d000127c36a,1.0,0.0,1.0
5bc4920a04c87d000127c36b,0.0,1.0,1.0
5bc4920a04c87d000127c36c,1.0,1.0,1.0
5bc4920a04c87d000127c36d,1.0,1.0,1.0
5bc4920a04c87d000127c36e,0.0,1.0,1.0
5bc4920a04c87d000127c36f,1.0,0.0,0.0
5bc4920a04c87d000127c370,1.0,1.0,1.0
5bc4920a04c87d000127c371,0.0,1.0,1.0
5bc4920a04c87d000127c372,1.0,1.0,1.0
5bc4920a04c87d000127c373,1.0,1.0,1.0
5bc4920a04c87d000127c374,0.0,1.0,1.0
5bc4920a04c87d000127c375,1.0,1.0,1.0
5bc4920a04c87d000127c376,1.0,1.0,1.0
5bc4920a04c87d000127c377,1.0,1.0,1.0
5bc4920a04c87d000127c378,0.0,1.0,1.0
5bc4920a04c87d000127c379,1.0,1.0,1.0
5bc4920a04c87d000127c37a,1.0,1.0,1.0
5bc4920a04c87d000127c37b,1.0,0.0,0.0
5bc4920a04c87d000127c37c,1.0,1.0,1.0
5bc4920a04c87d000127c37d,1.0,1.0,1.0
5bc4920a04c87d000127c37e,1.0,1.0,1.0
5bc4920a04c87d000127c37f,0.0,1.0,1.0
5bc4920a04c87d000127c380,0.0,1.0,1.0
5bc4920a04c87d000127c381,1.0,1.0,1.0
5bc4920a04c87d000127c382,1.0,1.0,1.0
5bc4920a04c87d000127c383,0.0,0.0,0.0
5bc4920a04c87d000127c384,1.0,0.0,0.0
5bc4920a04c87d000127c385,1.0,1.0,1.0
5bc4920a04c87d000127c386,1.0,1.0,1.0
5bc4920a04c87d000127c387,1.0,1.0,1.0
5bc4920a04c87d000127c388,0.0,1.0,1.0
5bc4920a04c87d000127c389,1.0,1.0,1.0
5bc4920a04c87d000127c38a,1.0,1.0,1.0
5bc4920a04c87d000127c38b,1.0,1.0,1.0
5bc4920a04c87d000127c38c,1.0,0.0,0.0
5bc4920a04c87d000127c38d,1.0,1.0,1.0
5bc4920a04c87d000127c38e,1.0,0.0,0.0
5bc4920a04c87d000127c38f,1.0,0.0,0.0
5bc4920a04c87d000127c390,1.0,1.0,1.0
5bc4920a04c87d000127c391,1.0,0.0,0.0
5bc4920a04c87d000127c392,1.0,0.0,1.0
5bc4920a04c87d000127c393,1.0,0.0,1.0
5bc4920a04c87d000127c394,1.0,1.0,1.0
5bc4920a04c87d000127c395,1.0,0.0,0.0
5bc4920a04c87d000127c396,0.0,1.0,1.0
5bc4920a04c87d000127c397,1.0,0.0,0.0
5bc4920a04c87d000127c398,1.0,0.0,0.0
5bc4920a04c87d000127c399,0.0,1.0,1.0
5bc4920a04c87d000127c39a,1.0,1.0,1.0
5bc4920a04c87d000127c39b,1.0,1.0,1.0
5bc4920a04c87d000127c39c,0.0,1.0,1.0
5bc4920a04c87d000127c39d,0.0,1.0,1.0
5bc4920a04c87d000127c39e,1.0,1.0,1.0
5bc4920a04c87d000127c39f,1.0,1.0,1.0
5bc4920a04c87d000127c3a0,1.0,1.0,1.0
5bc4920a04c87d000127c3a1,0.0,1.0,1.0
5bc4920a04c87d000127c3a2,0.0,1.0,1.0
5bc4920a04c87d000127c3a3,1.0,1.0,1.0
5bc4920a04c87d000127c3a4,1.0,0.0,0.0
5bc4920a04c87d000127c3a5,1.0,1.0,1.0
5bc4920a04c87d000127c3a6,1.0,0.0,0.0
5bc4920a04c87d000127c3a7,1.0,1.0,1.0
5bc4920a04c87d000127c3a8,0.0,1.0,1.0
5bc4920a04c87d000127c3a9,0.0,1.0,1.0
5bc4920a04c87d000127c3aa,1.0,1.0,1.0
5bc4920a04c87d000127c3ab,1.0,0.0,0.0
5bc4920a04c87d000127c3ac,1.0,0.0,0.0
5bc4920a04c87d000127c3ad,1.0,1.0,1.0
5bc4920a04c87d000127c3ae,1.0,1.0,1.0
5bc4920a04c87d000127c3af,0.0,1.0,1.0
5bc4920a04c87d000127c3b0,0.0,1.0,1.0
5bc4920a04c87d000127c3b1,0.0,1.0,1.0
5bc4920a04c87d000127c3b2,1.0,1.0,1.0
5bc4920a04c87d000127c3b3,1.0,1.0,1.0
5bc4920a04c87d000127c3b4,1.0,1.0,1.0
5bc4920a04c87d000127c3b5,0.0,1.0,1.0
5bc4920a04c87d000127c3b6,1.0,1.0,1.0
5bc4920a04c87d000127c3b7,1.0,1.0,1.0
5bc4920a04c87d000127c3b8,1.0,1.0,1.0
5bc4920a04c87d000127c3b9,1.0,0.0,0.0
5bc4920a04c87d000127c3ba,1.0,0.0,0.0
5bc4920a04c87d000127c3bb,1.0,1.0,1.0
5bc4920a04c87d000127c3bc,1.0,1.0,1.0
5bc4920a04c87d000127c3bd,0.0,1.0,1.0
5bc4920a04c87d000127c3be,0.0,1.0,1.0
5bc4920a04c87d000127c3bf,0.0,1.0,1.0
5bc4920a04c87d000127c3c0,1.0,1.0,1.0
5bc4920a04c87d000127c3c1,1.0,1.0,1.0
5bc4920a04c87d000127c3c2,0.0,1.0,1.0
5bc4920a04c87d000127c3c3,1.0,1.0,1.0
5bc4920a04c87d000127c3c4,1.0,0.0,0.0
5bc4920a04c87d000127c3c5,1.0,0.0,0.0
5bc4920a04c87d000127c3c6,1.0,1.0,1.0
5bc4920a04c87d000127c3c7,1.0,0.0,0.0
5bc4920a04c87d000127c3c8,1.0,1.0,1.0
5bc4920a04c87d000127c3c9,1.0,1.0,1.0
5bc4920a04c87d000127c3ca,1.0,1.0,1.0
5bc4920a04c87d000127c3cb,0.0,1.0,1.0
5bc4920a04c87d000127c3cc,1.0,1.0,1.0
5bc4920a04c87d000127c3cd,1.0,1.0,1.0
5bc4920a04c87d000127c3ce,1.0,1.0,1.0
5bc4920a04c87d000127c3cf,1.0,1.0,1.0
5bc4920a04c87d000127c3d0,1.0,1.0,1.0
5bc4920a04c87d000127c3d1,1.0,0.0,0.0
5bc4920a04c87d000127c3d2,1.0,1.0,1.0
5bc4920a04c87d000127c3d3,1.0,1.0,1.0
5bc4920a04c87d000127c3d4,0.0,1.0,1.0
5bc4920a04c87d000127c3d5,1.0,1.0,1.0
5bc4920a04c87d000127c3d6,0.0,1.0,1.0
5bc4920a04c87d000127c3d7,1.0,1.0,1.0
5bc4920a04c87d000127c3d8,1.0,0.0,1.0
5bc4920a04c87d000127c3d9,0.0,1.0,1.0
5bc4920a04c87d000127c3da,1.0,0.0,0.0
5bc4920a04c87d000127c3db,1.0,0.0,0.0
5bc4920a04c87d000127c3dc,1.0,1.0,1.0
5bc4920a04c87d000127c3dd,1.0,1.0,1.0
5bc4920a04c87d000127c3de,1.0,1.0,1.0
5bc4920a04c87d000127c3df,1.0,1.0,1.0
5bc4920a04c87d000127c3e0,1.0,1.0,1.0
5bc4920a04c87d000127c3e1,1.0,1.0,1.0
5bc4920a04c87d000127c3e2,1.0,1.0,1.0
5bc4920a04c87d000127c3e3,1.0,1.0,1.0
5bc4920a04c87d000127c3e4,1.0,0.0,1.0
5bc4920a04c87d000127c3e5,0.0,1.0,1.0
5bc4920a04c87d000127c3e6,1.0,1.0,1.0
5bc4920a04c87d000127c3e7,1.0,1.0,1.0
5bc4920a04c87d000127c3e8,1.0,1.0,1.0
5bc4920a04c87d000127c3e9,1.0,1.0,1.0
5bc4920a04c87d000127c3ea,1.0,1.0,1.0
5bc4920a04c87d000127c3eb,0.0,1.0,1.0
5bc4920a04c87d000127c3ec,1.0,1.0,1.0
5bc4920a04c87d000127c3ed,1.0,1.0,1.0
5bc4920a04c87d000127c3ee,0.0,1.0,1.0
5bc4920a04c87d000127c3ef,1.0,0.0,1.0
5bc4920a04c87d000127c3f0,0.0,1.0,1.0
5bc4920a04c87d000127c3f1,1.0,0.0,1.0
5bc4920a04c87d000127c3f2,1.0,1.0,1.0
5bc4920a04c87d000127c3f3,1.0,0.0,0.0
5bc4920a04c87d000127c3f4,1.0,1.0,1.0
5bc4920a04c87d000127c3f5,1.0,1.0,1.0
5bc4920a04c87d000127c3f6,1.0,0.0,0.0
5bc4920a04c87d000127c3f7,0.0,1.0,1.0
5bc4920a04c87d000127c3f8,0.0,1.0,1.0
5bc4920a04c87d000127c3f9,1.0,1.0,1.0
5bc4920a04c87d000127c3fa,1.0,1.0,1.0
5bc4920a04c87d000127c3fb,1.0,0.0,0.0
5bc4920a04c87d000127c3fc,1.0,1.0,1.0
5bc4920a04c87d000127c3fd,1.0,1.0,1.0
5bc4920a04c87d000127c3fe,1.0,1.0,1.0
5bc4920a04c87d000127c3ff,1.0,1.0,1.0
5bc4920a04c87d000127c400,1.0,0.0,0.0
5bc4920a04c87d000127c401,0.0,1.0,1.0
5bc4920a04c87d000127c402,1.0,1.0,1.0
5bc4920a04c87d000127c403,1.0,1.0,1.0
5bc4920a04c87d000127c404,1.0,1.0,1.0
5bc4920a04c87d000127c405,1.0,1.0,1.0
5bc4920a04c87d000127c406,1.0,0.0,0.0
5bc4920a04c87d000127c407,1.0,1.0,1.0
5bc4920a04c87d000127c408,1.0,1.0,1.0
5bc4920a04c87d000127c409,0.0,1.0,1.0
5bc4920a04c87d000127c40a,1.0,1.0,1.0
5bc4920a04c87d000127c40b,1.0,1.0,1.0
5bc4920a04c87d000127c40c,1.0,0.0,0.0
5bc4920a04c87d000127c40d,1.0,1.0,1.0
5bc4920a04c87d000127c40e,0.0,1.0,1.0
5bc4920a04c87d000127c40f,0.0,1.0,1.0
5bc4920a04c87d000127c410,1.0,0.0,0.0
5bc4920a04c87d000127c411,1.0,1.0,1.0
5bc4920a04c87d000127c412,0.0,1.0,1.0
5bc4920a04c87d000127c413,1.0,1.0,1.0
5bc4920a04c87d000127c414,1.0,1.0,1.0
5bc4920a04c87d000127c415,1.0,0.0,0.0
5bc4920a04c87d000127c416,1.0,1.0,1.0
5bc4920a04c87d000127c417,1.0,1.0,1.0
5bc4920a04c87d000127c418,1.0,0.0,0.0
5bc4920a04c87d000127c419,1.0,0.0,0.0
5bc4920a04c87d000127c41a,0.0,1.0,1.0
5bc4920a04c87d000127c41b,1.0,0.0,0.0
5bc4920a04c87d000127c41c,0.0,1.0,1.0
5bc4920a04c87d000127c41d,1.0,1.0,1.0
5bc4920a04c87d000127c41e,1.0,1.0,1.0
5bc4920a04c87d000127c41f,0.0,1.0,1.0
5bc4920a04c87d000127c420,1.0,1.0,1.0
5bc4920a04c87d000127c421,0.0,1.0,1.0
5bc4920a04c87d000127c422,0.0,1.0,1.0
5bc4920a04c87d000127c423,1.0,0.0,0.0
5bc4920a04c87d000127c424,0.0,1.0,1.0
5bc4920a04c87d000127c425,1.0,1.0,1.0
5bc4920a04c87d000127c426,1.0,0.0,0.0
5bc4920a04c87d000127c427,1.0,1.0,1.0
5bc4920a04c87d000127c428,1.0,1.0,1.0
5bc4920a04c87d000127c429,0.0,1.0,1.0
5bc4920a04c87d000127c42a,0.0,1.0,1.0
5bc4920a04c87d000127c42b,0.0,1.0,1.0
5bc4920a04c87d000127c42c,1.0,0.0,0.0
5bc4920a04c87d000127c42d,1.0,0.0,0.0
5bc4920a04c87d000127c42e,1.0,1.0,1.0
5bc4920a04c87d000127c42f,1.0,0.0,0.0
5bc4920a04c87d000127c430,0.0,1.0,1.0
5bc4920a04c87d000127c431,1.0,0.0,0.0
5bc4920a04c87d000127c432,1.0,0.0,1.0
5bc4920a04c87d000127c433,1.0,1.0,1.0
5bc4920a04c87d000127c434,1.0,0.0,1.0
5bc4920a04c87d000127c435,1.0,0.0,1.0
5bc4920a04c87d000127c436,1.0,1.0,1.0
5bc4920a04c87d000127c437,0.0,1.0,1.0
5bc4920a04c87d000127c438,1.0,1.0,1.0
5bc4920a04c87d000127c439,1.0,0.0,0.0
5bc4920a04c87d000127c43a,1.0,1.0,1.0
5bc4920a04c87d000127c43b,1.0,1.0,1.0
5bc4920a04c87d000127c43c,1.0,1.0,1.0
5bc4920a04c87d000127c43d,1.0,0.0,0.0
5bc4920a04c87d000127c43e,1.0,1.0,1.0
5bc4920a04c87d000127c43f,1.0,0.0,0.0
5bc4920a04c87d000127c440,1.0,1.0,1.0
5bc4920a04c87d000127c441,1.0,0.0,0.0
5bc4920a04c87d000127c442,0.0,1.0,1.0
5bc4920a04c87d000127c443,1.0,1.0,1.0
5bc4920a04c87d000127c444,0.0,1.0,1.0
5bc4920a04c87d000127c445,1.0,1.0,1.0
5bc4920a04c87d000127c446,1.0,1.0,1.0
5bc4920a04c87d000127c447,1.0,1.0,1.0
5bc4920a04c87d000127c448,0.0,1.0,1.0
5bc4920a04c87d000127c449,1.0,1.0,1.0
5bc4920a04c87d000127c44a,0.0,1.0,1.0
5bc4920a04c87d000127c44b,0.0,1.0,1.0
5bc4920a04c87d000127c44c,0.0,1.0,1.0
5bc4920a04c87d000127c44d,1.0,1.0,1.0
5bc4920a04c87d000127c44e,1.0,1.0,1.0
5bc4920a04c87d000127c44f,0.0,1.0,1.0
5bc4920a04c87d000127c450,1.0,1.0,1.0
5bc4920a04c87d000127c451,0.0,1.0,1.0
5bc4920a04c87d000127c452,1.0,1.0,1.0
5bc4920a04c87d000127c453,1.0,0.0,0.0
5bc4920a04c87d000127c454,1.0,1.0,1.0
5bc4920a04c87d000127c455,1.0,0.0,0.0
5bc4920a04c87d000127c456,1.0,0.0,1.0
5bc4920a04c87d000127c457,1.0,0.0,1.0
5bc4920a04c87d000127c458,1.0,0.0,0.0
5bc4920a04c87d000127c459,1.0,1.0,1.0
5bc4920a04c87d000127c45a,1.0,0.0,1.0
5bc4920a04c87d000127c45b,1.0,1.0,1.0
5bc4920a04c87d000127c45c,1.0,0.0,1.0
5bc4920a04c87d000127c45d,1.0,0.0,0.0
5bc4920a04c87d000127c45e,1.0,0.0,1.0
5bc4920a04c87d000127c45f,0.0,1.0,1.0
5bc4920a04c87d000127c460,1.0,1.0,1.0
5bc4920a04c87d000127c461,0.0,1.0,1.0
5bc4920a04c87d000127c462,0.0,1.0,1.0
5bc4920a04c87d000127c463,1.0,0.0,0.0
5bc4920a04c87d000127c464,1.0,0.0,0.0
5bc4920a04c87d000127c465,0.0,1.0,1.0
5bc4920a04c87d000127c466,1.0,0.0,0.0
5bc4920a04c87d000127c467,0.0,1.0,1.0
5bc4920a04c87d000127c468,0.0,1.0,1.0
5bc4920a04c87d000127c469,1.0,1.0,1.0
5bc4920a04c87d000127c46a,1.0,0.0,1.0
5bc4920a04c87d000127c46b,1.0,1.0,1.0
5bc4920a04c87d000127c46c,1.0,1.0,1.0
5bc4920a04c87d000127c46d,1.0,1.0,1.0
5bc4920a04c87d000127c46e,0.0,1.0,1.0
5bc4920a04c87d000127c46f,1.0,1.0,1.0
5bc4920a04c87d000127c470,0.0,1.0,1.0
5bc4920a04c87d000127c471,0.0,1.0,1.0
5bc4920a04c87d000127c472,1.0,1.0,1.0
5bc4920a04c87d000127c473,1.0,1.0,1.0
5bc4920a04c87d000127c474,1.0,1.0,1.0
5bc4920a04c87d000127c475,1.0,1.0,1.0
5bc4920a04c87d000127c476,1.0,0.0,0.0
5bc4920a04c87d000127c477,1.0,0.0,0.0
5bc4920a04c87d000127c478,1.0,1.0,1.0
5bc4920a04c87d000127c479,1.0,0.0,0.0
5bc4920a04c87d000127c47a,1.0,1.0,1.0
5bc4920a04c87d000127c47b,1.0,1.0,1.0
5bc4920a04c87d000127c47c,0.0,1.0,1.0
5bc4920a04c87d000127c47d,1.0,1.0,1.0
5bc4920a04c87d000127c47e,1.0,0.0,0.0
5bc4920a04c87d000127c47f,1.0,1.0,1.0
5bc4920a04c87d000127c480,0.0,1.0,1.0
5bc4920a04c87d000127c481,1.0,1.0,1.0
5bc4920a04c87d000127c482,1.0,0.0,0.0
5bc4920a04c87d000127c483,1.0,1.0,1.0
5bc4920a04c87d000127c484,1.0,1.0,1.0
5bc4920a04c87d000127c485,0.0,0.0,0.0
5bc4920a04c87d000127c486,1.0,1.0,1.0
5bc4920a04c87d000127c487,1.0,1.0,1.0
5bc4920a04c87d000127c488,1.0,1.0,1.0
5bc4920a04c87d000127c489,1.0,1.0,1.0
5bc4920a04c87d000127c48a,0.0,1.0,1.0
5bc4920a04c87d000127c48b,1.0,0.0,0.0
5bc4920a04c87d000127c48c,1.0,0.0,0.0
5bc4920a04c87d000127c48d,1.0,0.0,0.0
5bc4920a04c87d000127c48e,0.0,1.0,1.0
5bc4920a04c87d000127c48f,1.0,0.0,0.0
5bc4920a04c87d000127c490,1.0,0.0,1.0
5bc4920a04c87d000127c491,0.0,1.0,1.0
5bc4920a04c87d000127c492,1.0,1.0,1.0
5bc4920a04c87d000127c493,0.0,0.0,0.0
5bc4920a04c87d000127c494,1.0,1.0,1.0
5bc4920a04c87d000127c495,1.0,1.0,1.0
5bc4920a04c87d000127c496,1.0,1.0,1.0
5bc4920a04c87d000127c497,1.0,1.0,1.0
5bc4920a04c87d000127c498,1.0,1.0,1.0
5bc4920a04c87d000127c499,1.0,1.0,1.0
5bc4920a04c87d000127c49a,0.0,1.0,1.0
5bc4920a04c87d000127c49b,0.0,1.0,1.0
5bc4920a04c87d000127c49c,1.0,1.0,1.0
5bc4920a04c87d000127c49d,0.0,1.0,1.0
5bc4920a04c87d000127c49e,1.0,1.0,1.0
5bc4920a04c87d000127c49f,1.0,1.0,1.0
5bc4920a04c87d000127c4a0,1.0,0.0,0.0
5bc4920a04c87d000127c4a1,1.0,1.0,1.0
5bc4920a04c87d000127c4a2,1.0,1.0,1.0
5bc4920a04c87d000127c4a3,1.0,0.0,0.0
5bc4920a04c87d000127c4a4,0.0,1.0,1.0
5bc4920a04c87d000127c4a5,1.0,0.0,1.0
5bc4920a04c87d000127c4a6,0.0,1.0,1.0
5bc4920a04c87d000127c4a7,1.0,1.0,1.0
5bc4920a04c87d000127c4a8,1.0,1.0,1.0
5bc4920a04c87d000127c4a9,0.0,1.0,1.0
5bc4920a04c87d000127c4aa,0.0,1.0,1.0
5bc4920a04c87d000127c4ab,1.0,1.0,1.0
5bc4920a04c87d000127c4ac,1.0,1.0,1.0
5bc4920a04c87d000127c4ad,1.0,1.0,1.0
5bc4920a04c87d000127c4ae,1.0,0.0,0.0
5bc4920a04c87d000127c4af,0.0,1.0,1.0
5bc4920a04c87d000127c4b0,1.0,1.0,1.0
5bc4920a04c87d000127c4b1,1.0,1.0,1.0
5bc4920a04c87d000127c4b2,1.0,0.0,0.0
5bc4920a04c87d000127c4b3,0.0,1.0,1.0
5bc4920a04c87d000127c4b4,1.0,0.0,0.0
